fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida;fecha_ingestion
2019-12-10T21:20:00.000-05:00;1.0;6.25942314;-75.55153275;Hombre;20;Soltero(a);Delincuencia;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Devolución de bienes;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Hermosa;#0801;8;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-12T00:00:00.000-05:00;1.0;6.24987266;-75.56794437;Hombre;-1;Soltero(a);Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Carcelaria;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-13T18:00:00.000-05:00;1.0;6.27417393;-75.56172442;Hombre;29;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Miranda;#0415;4;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-12T00:00:00.000-05:00;1.0;6.24221837;-75.59703663;Hombre;70;Casado(a);Delincuencia;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Grupo armado ilegal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Laureles;#1108;11;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-14T15:00:00.000-05:00;1.0;6.27459967;-75.60339785;Hombre;30;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Blanquizal;#1302;13;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-17T21:00:00.000-05:00;1.0;6.24041539;-75.56087489;Hombre;44;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Intima;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Salvador;#0912;9;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-18T04:02:00.000-05:00;1.0;6.260415;-75.570894;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Chagualo;#1004;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-19T19:00:00.000-05:00;1.0;6.27962601;-75.6325651;Hombre;20;Soltero(a);Delincuencia;Sin dato;Sin dato;Vendedor;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Devolución de bienes;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Cristóbal;AUC1;60;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-20T17:01:00.000-05:00;1.0;6.25389301;-75.61053282;Mujer;70;Soltero(a);Delincuencia;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Tío/Tía;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Alegre;#1208;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-25T09:00:00.000-05:00;1.0;6.293209;-75.563157;Hombre;22;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Tricentenario;#0510;5;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-26T15:00:00.000-05:00;1.0;6.25007072;-75.56791812;Mujer;56;Viudo(a);Delincuencia;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-28T18:45:00.000-05:00;1.0;6.26832146;-75.59593513;Hombre;41;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Ferrini;#1201;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2019-12-31T12:30:00.000-05:00;1.0;6.30033793;-75.54641704;Hombre;39;Casado(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Extorsión GDO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Popular;#0103;1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-01T00:00:00.000-05:00;1.0;6.28534796;-75.58525538;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Diamante;#0711;7;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-07T19:00:00.000-05:00;1.0;6.25278798;-75.60724588;Mujer;48;Casado(a);Delincuencia;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La América;#1204;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-08T11:15:00.000-05:00;1.0;6.25072797;-75.62290429;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Independencias;#1314;13;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-08T16:00:00.000-05:00;1.0;6.28097717;-75.60362369;Mujer;61;Casado(a);Delincuencia;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cucaracho;#0718;7;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-09T10:00:00.000-05:00;1.0;6.30929798;-75.57193108;Mujer;81;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Tío/Tía;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santander;#0601;6;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-10T10:00:00.000-05:00;1.0;6.252609;-75.56950599;Hombre;40;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Benito;#1006;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-10T16:00:00.000-05:00;1.0;6.20149898;-75.58068125;Mujer;24;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cristo Rey;#1509;15;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-13T22:00:00.000-05:00;1.0;6.17464533;-75.64393146;Hombre;36;Soltero(a);Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;AUC2;80;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-13T00:00:00.000-05:00;1.0;6.25663047;-75.60300874;Hombre;76;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-14T17:21:00.000-05:00;1.0;6.29655609;-75.54705904;Hombre;35;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Pintor;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Ciber extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Popular;#0103;1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-15T03:40:00.000-05:00;1.0;6.27338404;-75.61061889;Hombre;47;Soltero(a);Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Intima;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Olaya Herrera;#0722;7;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-18T00:40:00.000-05:00;1.0;6.28959396;-75.57027847;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Castilla;#0511;5;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-18T15:15:00.000-05:00;1.0;6.24794088;-75.60543406;Hombre;22;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Barrio Cristóbal;#1210;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-21T09:00:00.000-05:00;1.0;6.24552738;-75.57370096;Hombre;34;Soltero(a);Delincuencia;Sin dato;Sin dato;Oficial construcción;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Devolución de bienes;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Centro Administrativo;Inst_17;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-22T13:30:00.000-05:00;1.0;6.20755061;-75.58897891;Hombre;28;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Devolución de bienes;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cristo Rey;#1509;15;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-23T10:00:00.000-05:00;1.0;6.20925853;-75.57608822;Mujer;68;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Tío/Tía;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Patio Bonito;#1421;14;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-23T11:30:00.000-05:00;1.0;6.22805528;-75.59492435;Hombre;48;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Bernardo;#1605;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-25T11:30:00.000-05:00;1.0;6.24504684;-75.55375621;Mujer;44;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sucre;#0809;8;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-26T05:03:00.000-05:00;1.0;6.24379393;-75.56089817;Hombre;52;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Cocinero;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Intima;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bomboná No.1;#1015;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-28T14:00:00.000-05:00;1.0;6.23260549;-75.59543804;Hombre;39;Casado(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Belén;#1603;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-28T10:40:00.000-05:00;1.0;6.2470143;-75.62476696;Hombre;30;Soltero(a);Delincuencia;Sin dato;Sin dato;Conductor;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Corazón;#1313;13;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-30T11:20:00.000-05:00;1.0;6.2485263;-75.54972287;Hombre;31;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Enciso;#0808;8;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-30T20:00:00.000-05:00;1.0;6.22774186;-75.60646028;Mujer;36;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altavista;#1613;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-01-30T16:00:00.000-05:00;1.0;6.20394733;-75.58388012;Hombre;33;Soltero(a);Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cristo Rey;#1509;15;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-01T18:00:00.000-05:00;1.0;6.25037903;-75.60970519;Hombre;43;Soltero(a);Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Mónica;#1209;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-03T14:00:00.000-05:00;1.0;6.25943114;-75.60336232;Mujer;44;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Lucía;#1206;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-03T10:00:00.000-05:00;1.0;6.26057298;-75.58703879;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cuarta Brigada;#1115;11;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-04T15:00:00.000-05:00;1.0;6.29632714;-75.56453441;Mujer;67;Soltero(a);Delincuencia;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Belalcázar;#0508;5;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-05T00:05:00.000-05:00;1.0;6.24842081;-75.61454141;Hombre;78;Casado(a);Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Mónica;#1209;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-07T00:00:00.000-05:00;1.0;6.25051098;-75.54923429;Hombre;28;Soltero(a);Delincuencia;Sin dato;Sin dato;Transportador/distribuidor de alimentos y/o carga;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Enciso;#0808;8;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-08T12:30:00.000-05:00;1.0;6.25587515;-75.56233108;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Prado;#1001;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-08T10:00:00.000-05:00;1.0;6.24604365;-75.60413742;Mujer;33;Casado(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Simón Bolívar;#1211;12;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-08T08:00:00.000-05:00;1.0;6.26882129;-75.55280071;Mujer;53;Casado(a);Delincuencia;Sin dato;Sin dato;Secretario(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Pomar;#0306;3;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-08T08:00:00.000-05:00;1.0;6.20711983;-75.60003046;Mujer;50;Casado(a);Delincuencia;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Devolución de bienes;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Mota;#1608;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-10T13:00:00.000-05:00;1.0;6.240672;-75.60154436;Hombre;30;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Acacias;#1109;11;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-10T16:00:00.000-05:00;1.0;6.20355133;-75.60078196;Hombre;25;Soltero(a);Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Hondonada;#1609;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-10T15:00:00.000-05:00;1.0;6.23969;-75.591431;Hombre;31;Casado(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Intima;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Laureles;#1108;11;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-10T17:20:00.000-05:00;1.0;6.22645773;-75.59237987;Mujer;39;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Tío/Tía;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Bernardo;#1605;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-11T11:50:00.000-05:00;1.0;6.2606583;-75.58716754;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cuarta Brigada;#1115;11;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-11T13:00:00.000-05:00;1.0;6.22914545;-75.56987077;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Perpetuo Socorro;#1012;10;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-12T22:00:00.000-05:00;1.0;6.22667064;-75.54820444;Hombre;51;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Intima;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cataluña;#0909;9;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-12T01:00:00.000-05:00;1.0;6.28203699;-75.56676992;Mujer;18;Soltero(a);Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Moravia;#0405;4;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-12T17:30:00.000-05:00;1.0;6.29432649;-75.55565717;Hombre;22;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Microextorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa del Socorro;#0207;2;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-16T20:30:00.000-05:00;1.0;6.21745594;-75.59922487;Hombre;38;Casado(a);Delincuencia;Sin dato;Sin dato;Conductor;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Mota;#1608;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2020-02-18T12:16:00.000-05:00;1.0;6.22447079;-75.60562985;Hombre;24;Unión marital de hecho;Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Clásica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altavista;#1613;16;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
